create table Customers (
	ClientID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Smartphone VARCHAR(6),
	Color VARCHAR(50),
	Facebook_Usage VARCHAR(50),
	Job_Title VARCHAR(50),
	Foreign_Language VARCHAR(50),
	State VARCHAR(50)
);
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (1, 'Norma', 'Stephens', 'HTC', 'Violet', 'Monthly', 'Human Resources Manager', 'Kashmiri', 'West Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (116, 'Sandra', 'Griffin', 'Note', 'Violet', 'Seldom', 'Analog Circuit Design manager', 'Kannada', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (117, 'Beverly', 'Allen', 'Note', 'Blue', 'Often', 'Assistant Media Planner', 'Dhivehi', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (118, 'Phyllis', 'West', 'LG', 'Goldenrod', 'Never', 'Mechanical Systems Engineer', 'Finnish', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (119, 'Bonnie', 'Burns', 'Note', 'Red', 'Often', 'Pharmacist', 'Quechua', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (120, 'Ruth', 'Fernandez', 'Note', 'Indigo', 'Often', 'Speech Pathologist', 'New Zealand Sign Language', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (121, 'Amanda', 'Black', 'Note', 'Orange', 'Weekly', 'Sales Representative', 'Estonian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (122, 'Betty', 'Robertson', 'LG', 'Mauv', 'Seldom', 'Social Worker', 'West Frisian', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (123, 'Mildred', 'Hicks', 'Galaxy', 'Violet', 'Once', 'Senior Quality Engineer', 'English', 'Kentucky');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (124, 'Katherine', 'Rose', 'Nexus', 'Teal', 'Weekly', 'Chief Design Engineer', 'Kazakh', 'Kansas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (125, 'Melissa', 'Lawson', 'LG', 'Violet', 'Yearly', 'Social Worker', 'Montenegrin', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (126, 'Louise', 'Adams', 'Nexus', 'Puce', 'Often', 'Research Assistant II', 'Georgian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (127, 'Karen', 'Nichols', 'LG', 'Goldenrod', 'Often', 'Occupational Therapist', 'Indonesian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (128, 'Linda', 'Gutierrez', 'Nexus', 'Pink', 'Monthly', 'Structural Engineer', 'Assamese', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (129, 'Kathleen', 'Graham', 'Note', 'Blue', 'Yearly', 'Community Outreach Specialist', 'Albanian', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (130, 'Kimberly', 'Gray', 'Nexus', 'Yellow', 'Once', 'Database Administrator IV', 'Punjabi', 'Oklahoma');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (131, 'Shirley', 'Peterson', 'Nexus', 'Red', 'Never', 'Senior Financial Analyst', 'Danish', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (132, 'Robin', 'Graham', 'Galaxy', 'Yellow', 'Weekly', 'Environmental Tech', 'Bosnian', 'Tennessee');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (133, 'Ruby', 'Mills', 'HTC', 'Purple', 'Often', 'Senior Editor', 'Tok Pisin', 'Iowa');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (134, 'Katherine', 'Price', 'IPhone', 'Teal', 'Daily', 'Professor', 'Punjabi', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (135, 'Jane', 'Hicks', 'Nexus', 'Blue', 'Weekly', 'Financial Advisor', 'Kurdish', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (136, 'Julie', 'Bishop', 'Note', 'Purple', 'Seldom', 'Chemical Engineer', 'Spanish', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (137, 'Shirley', 'Campbell', 'Nexus', 'Puce', 'Seldom', 'Product Engineer', 'Kurdish', 'Wisconsin');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (138, 'Evelyn', 'Turner', 'Note', 'Maroon', 'Seldom', 'Technical Writer', 'Khmer', 'Louisiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (139, 'Shirley', 'Bryant', 'Nexus', 'Fuscia', 'Daily', 'Teacher', 'Aymara', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (140, 'Patricia', 'Young', 'IPhone', 'Purple', 'Once', 'Senior Financial Analyst', 'Norwegian', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (141, 'Stephanie', 'Roberts', 'Nexus', 'Crimson', 'Seldom', 'Senior Quality Engineer', 'Tamil', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (142, 'Cheryl', 'Dunn', 'Nexus', 'Green', 'Never', 'Administrative Officer', 'Dzongkha', 'Tennessee');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (143, 'Donna', 'Riley', 'HTC', 'Indigo', 'Monthly', 'Registered Nurse', 'Kyrgyz', 'Kansas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (144, 'Melissa', 'Boyd', 'IPhone', 'Puce', 'Seldom', 'Tax Accountant', 'Bosnian', 'Iowa');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (145, 'Debra', 'Long', 'HTC', 'Crimson', 'Weekly', 'Systems Administrator III', 'Dhivehi', 'Hawaii');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (146, 'Tina', 'Larson', 'HTC', 'Mauv', 'Never', 'Geologist III', 'Hungarian', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (147, 'Ruth', 'Powell', 'LG', 'Goldenrod', 'Daily', 'Mechanical Systems Engineer', 'Fijian', 'New Mexico');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (148, 'Lisa', 'Bell', 'Nexus', 'Goldenrod', 'Yearly', 'Staff Accountant III', 'German', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (149, 'Barbara', 'Hernandez', 'HTC', 'Aquamarine', 'Yearly', 'Compensation Analyst', 'Kyrgyz', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (150, 'Margaret', 'Moreno', 'Note', 'Orange', 'Monthly', 'Analog Circuit Design manager', 'Indonesian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (151, 'Sarah', 'Perkins', 'IPhone', 'Puce', 'Monthly', 'Payment Adjustment Coordinator', 'Hungarian', 'South Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (152, 'Teresa', 'Garza', 'LG', 'Khaki', 'Yearly', 'Geological Engineer', 'Afrikaans', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (153, 'Doris', 'Arnold', 'Galaxy', 'Red', 'Once', 'Sales Representative', 'Arabic', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (154, 'Pamela', 'Marshall', 'LG', 'Goldenrod', 'Once', 'Desktop Support Technician', 'Sotho', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (155, 'Margaret', 'Martin', 'IPhone', 'Aquamarine', 'Never', 'Programmer I', 'Lao', 'Wisconsin');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (156, 'Louise', 'Spencer', 'Note', 'Khaki', 'Daily', 'Sales Associate', 'Dzongkha', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (157, 'Linda', 'Robertson', 'Note', 'Red', 'Yearly', 'Accounting Assistant III', 'Lao', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (158, 'Mildred', 'Howard', 'Note', 'Goldenrod', 'Weekly', 'Office Assistant I', 'Sotho', 'South Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (159, 'Julia', 'Day', 'Galaxy', 'Maroon', 'Daily', 'Design Engineer', 'French', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (160, 'Brenda', 'Reid', 'LG', 'Red', 'Seldom', 'Senior Editor', 'Ndebele', 'Illinois');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (161, 'Janice', 'Knight', 'Nexus', 'Khaki', 'Never', 'Environmental Tech', 'Luxembourgish', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (162, 'Anna', 'Carpenter', 'LG', 'Violet', 'Yearly', 'Engineer II', 'Bengali', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (163, 'Deborah', 'Fox', 'Note', 'Yellow', 'Daily', 'Nurse Practicioner', 'Macedonian', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (164, 'Jane', 'Sims', 'Note', 'Goldenrod', 'Often', 'Dental Hygienist', 'Hungarian', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (165, 'Laura', 'Rivera', 'IPhone', 'Purple', 'Yearly', 'Pharmacist', 'Dutch', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (166, 'Marie', 'Ramirez', 'Note', 'Red', 'Monthly', 'Dental Hygienist', 'Norwegian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (167, 'Julia', 'Washington', 'Galaxy', 'Crimson', 'Seldom', 'Quality Engineer', 'Burmese', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (168, 'Frances', 'Arnold', 'LG', 'Red', 'Once', 'Nuclear Power Engineer', 'Armenian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (169, 'Denise', 'Weaver', 'IPhone', 'Orange', 'Weekly', 'Budget/Accounting Analyst III', 'Finnish', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (170, 'Melissa', 'Torres', 'LG', 'Teal', 'Once', 'Budget/Accounting Analyst IV', 'Italian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (171, 'Alice', 'Turner', 'HTC', 'Indigo', 'Often', 'Nuclear Power Engineer', 'Italian', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (172, 'Louise', 'Morgan', 'Note', 'Turquoise', 'Daily', 'Junior Executive', 'Arabic', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (173, 'Janet', 'Armstrong', 'Galaxy', 'Fuscia', 'Once', 'Programmer I', 'Bosnian', 'Louisiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (174, 'Louise', 'Montgomery', 'LG', 'Pink', 'Once', 'Research Associate', 'Hindi', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (175, 'Louise', 'Pierce', 'IPhone', 'Crimson', 'Monthly', 'Junior Executive', 'Thai', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (176, 'Ruth', 'Simmons', 'Nexus', 'Aquamarine', 'Never', 'Web Developer I', 'Nepali', 'Louisiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (177, 'Donna', 'Austin', 'Nexus', 'Violet', 'Once', 'Senior Quality Engineer', 'Marathi', 'Nebraska');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (178, 'Amanda', 'Moreno', 'Nexus', 'Teal', 'Often', 'Web Designer II', 'English', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (179, 'Robin', 'Ortiz', 'HTC', 'Blue', 'Once', 'Pharmacist', 'Indonesian', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (180, 'Angela', 'Chavez', 'Note', 'Blue', 'Daily', 'Budget/Accounting Analyst III', 'Montenegrin', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (181, 'Bonnie', 'Castillo', 'IPhone', 'Pink', 'Once', 'Account Coordinator', 'Swati', 'Kentucky');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (182, 'Martha', 'Bell', 'HTC', 'Turquoise', 'Yearly', 'Executive Secretary', 'Assamese', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (183, 'Lois', 'Bowman', 'LG', 'Green', 'Monthly', 'Research Assistant I', 'Latvian', 'Arkansas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (184, 'Tammy', 'Smith', 'Nexus', 'Maroon', 'Weekly', 'Account Executive', 'Pashto', 'Alabama');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (185, 'Sara', 'Turner', 'Note', 'Red', 'Yearly', 'Desktop Support Technician', 'Chinese', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (186, 'Andrea', 'White', 'Galaxy', 'Teal', 'Once', 'Senior Sales Associate', 'Tetum', 'New Jersey');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (187, 'Judith', 'Wood', 'LG', 'Aquamarine', 'Once', 'Design Engineer', 'Sotho', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (188, 'Catherine', 'Nichols', 'HTC', 'Green', 'Daily', 'Marketing Assistant', 'Dzongkha', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (189, 'Julie', 'King', 'Galaxy', 'Pink', 'Once', 'Graphic Designer', 'Danish', 'Kansas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (190, 'Jane', 'Peters', 'IPhone', 'Yellow', 'Weekly', 'Office Assistant I', 'New Zealand Sign Language', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (191, 'Dorothy', 'Morris', 'Nexus', 'Khaki', 'Once', 'Assistant Manager', 'Swahili', 'Michigan');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (192, 'Angela', 'Mitchell', 'LG', 'Khaki', 'Weekly', 'Professor', 'Tsonga', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (193, 'Lisa', 'Greene', 'Galaxy', 'Purple', 'Yearly', 'Web Designer II', 'Persian', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (194, 'Rose', 'Carroll', 'LG', 'Blue', 'Never', 'Accountant II', 'Kannada', 'Florida');
