create table Customers (
	CustomerID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Email VARCHAR(50),
	City VARCHAR(50),
	CountryOfOrigin VARCHAR(50),
	MotherTongue VARCHAR(50)
);
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (1, 'Louis', 'Lynch', 'llynch0@youtube.com', 'Jermenovci', 'Serbia', 'Hiri Motu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (138, 'Edward', 'Evans', 'eevans3t@baidu.com', 'Ust-Kamenogorsk', 'Kazakhstan', 'Portuguese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (139, 'Dorothy', 'Murphy', 'dmurphy3u@csmonitor.com', 'Dukuhtengah', 'Indonesia', 'Croatian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (140, 'Walter', 'Frazier', 'wfrazier3v@mozilla.org', 'Washington', 'United States', 'Danish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (141, 'Janice', 'Hunt', 'jhunt3w@msu.edu', 'Shouyan', 'China', 'Malayalam');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (142, 'Victor', 'Matthews', 'vmatthews3x@google.com.hk', 'Elvas', 'Portugal', 'Croatian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (143, 'Tina', 'Hughes', 'thughes3y@cnbc.com', 'Jambu', 'Indonesia', 'Yiddish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (144, 'Lillian', 'Howell', 'lhowell3z@nationalgeographic.com', 'Melong', 'Cameroon', 'Kurdish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (145, 'Howard', 'Russell', 'hrussell40@comsenz.com', 'Niamey', 'Niger', 'Quechua');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (146, 'Janice', 'Brooks', 'jbrooks41@51.la', 'Kuala Lumpur', 'Malaysia', 'Malay');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (147, 'Anthony', 'Mendoza', 'amendoza42@angelfire.com', 'Lobamba', 'Swaziland', 'New Zealand Sign Language');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (148, 'Gregory', 'Warren', 'gwarren43@163.com', 'Brak', 'Libya', 'Bengali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (149, 'Matthew', 'Crawford', 'mcrawford44@boston.com', 'Dhidhdhoo', 'Maldives', 'Tetum');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (150, 'Marilyn', 'Reed', 'mreed45@comsenz.com', 'Przasnysz', 'Poland', 'Filipino');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (151, 'Lisa', 'Castillo', 'lcastillo46@eepurl.com', 'Shaxi', 'China', 'Fijian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (152, 'Annie', 'Morrison', 'amorrison47@nps.gov', 'Dargaz', 'Iran', 'Dutch');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (153, 'Frank', 'Bowman', 'fbowman48@sitemeter.com', 'Tokombere', 'Nigeria', 'Malay');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (154, 'Nicole', 'Wright', 'nwright49@adobe.com', 'Berendeyevo', 'Russia', 'Chinese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (155, 'Stephen', 'Schmidt', 'sschmidt4a@cafepress.com', 'Notodden', 'Norway', 'Finnish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (156, 'Albert', 'Larson', 'alarson4b@w3.org', 'Stockholm', 'Sweden', 'Catalan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (157, 'Rachel', 'Ford', 'rford4c@dedecms.com', 'Yangyuan', 'China', 'Italian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (158, 'Ryan', 'Welch', 'rwelch4d@stanford.edu', 'Huayuan', 'China', 'Khmer');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (159, 'Phillip', 'George', 'pgeorge4e@surveymonkey.com', 'Lugovoy', 'Kazakhstan', 'West Frisian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (160, 'Victor', 'Black', 'vblack4f@vk.com', 'Moosomin', 'Canada', 'Thai');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (161, 'Diane', 'Moreno', 'dmoreno4g@blinklist.com', 'Zárate', 'Argentina', 'Lithuanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (162, 'Charles', 'Davis', 'cdavis4h@wiley.com', 'Valladolid', 'Spain', 'Guaraní');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (163, 'Amy', 'Rose', 'arose4i@blogtalkradio.com', 'Wañgan', 'Philippines', 'Marathi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (164, 'Joseph', 'Richards', 'jrichards4j@vkontakte.ru', 'Arlington', 'United States', 'Swati');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (165, 'Cheryl', 'Ross', 'cross4k@linkedin.com', 'Dar es Salaam', 'Tanzania', 'Telugu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (166, 'Christopher', 'Johnson', 'cjohnson4l@ox.ac.uk', 'Tugela Ferry', 'South Africa', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (167, 'Sara', 'Russell', 'srussell4m@canalblog.com', 'Flagstaff', 'South Africa', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (168, 'Shirley', 'Cruz', 'scruz4n@technorati.com', 'Gýtheio', 'Greece', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (169, 'Louis', 'Webb', 'lwebb4o@wufoo.com', 'Wengang', 'China', 'Armenian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (170, 'Kathleen', 'Tucker', 'ktucker4p@sina.com.cn', 'Zhenziliang', 'China', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (171, 'Kenneth', 'Torres', 'ktorres4q@japanpost.jp', 'Nsukka', 'Nigeria', 'Afrikaans');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (172, 'Diane', 'Burke', 'dburke4r@hostgator.com', 'Dongshe', 'China', 'Malay');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (173, 'Martin', 'Sanchez', 'msanchez4s@usnews.com', 'Boden', 'Sweden', 'Bengali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (174, 'Shirley', 'Morgan', 'smorgan4t@plala.or.jp', 'Iradan', 'Kyrgyzstan', 'Punjabi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (175, 'Tammy', 'Carter', 'tcarter4u@theatlantic.com', 'Siepraw', 'Poland', 'Polish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (176, 'Tammy', 'Harper', 'tharper4v@cyberchimps.com', 'Xuexi', 'China', 'Hindi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (177, 'Benjamin', 'Meyer', 'bmeyer4w@cyberchimps.com', 'Yuekou', 'China', 'Croatian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (178, 'Evelyn', 'Carr', 'ecarr4x@shutterfly.com', 'Seidu', 'Sierra Leone', 'Tok Pisin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (179, 'Angela', 'Fowler', 'afowler4y@chicagotribune.com', 'Khatsyezhyna', 'Belarus', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (180, 'Brandon', 'George', 'bgeorge4z@1688.com', 'Sariwŏn', 'North Korea', 'Yiddish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (181, 'Bobby', 'Franklin', 'bfranklin50@free.fr', 'Lumil', 'Philippines', 'Swahili');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (182, 'Charles', 'Barnes', 'cbarnes51@harvard.edu', 'Bettendorf', 'Luxembourg', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (183, 'Phyllis', 'Robertson', 'probertson52@berkeley.edu', 'Rodionovo-Nesvetaiskoye', 'Russia', 'Somali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (184, 'Douglas', 'Thomas', 'dthomas53@behance.net', 'Mundri', 'Indonesia', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (185, 'Ruby', 'Roberts', 'rroberts54@narod.ru', 'Sampungu', 'Indonesia', 'Tok Pisin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (186, 'Lois', 'Jackson', 'ljackson55@cdbaby.com', 'Irshava', 'Ukraine', 'Irish Gaelic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (187, 'Stephen', 'White', 'swhite56@ocn.ne.jp', 'Xingshou', 'China', 'Belarusian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (188, 'Evelyn', 'Simmons', 'esimmons57@desdev.cn', 'Megion', 'Russia', 'Catalan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (189, 'Janice', 'Berry', 'jberry58@nature.com', 'Washington', 'United States', 'French');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (190, 'Louise', 'Shaw', 'lshaw59@pen.io', 'Pengshi', 'China', 'Maltese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (191, 'Adam', 'Rogers', 'arogers5a@meetup.com', 'Nor Gyugh', 'Armenia', 'Polish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (192, 'Sharon', 'Woods', 'swoods5b@networkadvertising.org', 'Penghua', 'China', 'Gujarati');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (193, 'Shawn', 'Fox', 'sfox5c@i2i.jp', 'Oke Ila', 'Nigeria', 'Oriya');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (194, 'Anne', 'Rose', 'arose5d@histats.com', 'Şuraabad', 'Azerbaijan', 'Hindi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (195, 'Frank', 'Morales', 'fmorales5e@cnbc.com', 'Ljungby', 'Sweden', 'Swati');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (196, 'Ralph', 'Larson', 'rlarson5f@ezinearticles.com', 'Casais de Revelhos', 'Portugal', 'French');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (197, 'Bruce', 'Knight', 'bknight5g@squidoo.com', 'Fraga', 'Portugal', 'Croatian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (198, 'Todd', 'Porter', 'tporter5h@accuweather.com', 'Rudong', 'China', 'Guaraní');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (199, 'Jennifer', 'Ferguson', 'jferguson5i@shutterfly.com', 'Buenavista', 'Colombia', 'Telugu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (200, 'Paul', 'Lopez', 'plopez5j@netvibes.com', 'Valle San Francisco', 'Nicaragua', 'Indonesian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (201, 'Ryan', 'Anderson', 'randerson5k@usatoday.com', 'New York City', 'United States', 'Hindi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (202, 'Lori', 'Reynolds', 'lreynolds5l@cocolog-nifty.com', 'Trostyanets’', 'Ukraine', 'Ndebele');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (203, 'Ronald', 'Bishop', 'rbishop5m@histats.com', 'Chunyang', 'China', 'Somali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (204, 'Pamela', 'Simmons', 'psimmons5n@ihg.com', 'Marbel', 'Philippines', 'West Frisian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (205, 'George', 'Howard', 'ghoward5o@behance.net', 'Hamburg', 'Germany', 'Māori');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (206, 'Jerry', 'Coleman', 'jcoleman5p@comcast.net', 'Częstochowa', 'Poland', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (207, 'Fred', 'Gomez', 'fgomez5q@cbsnews.com', 'Tegalalang', 'Indonesia', 'Catalan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (208, 'Emily', 'Kennedy', 'ekennedy5r@elpais.com', 'Dolinsk', 'Russia', 'Mongolian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (209, 'Julie', 'Cox', 'jcox5s@xinhuanet.com', 'Glogovac', 'Kosovo', 'Malagasy');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (210, 'Rebecca', 'Hudson', 'rhudson5t@statcounter.com', 'Darkton', 'Swaziland', 'Korean');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (211, 'Denise', 'Sims', 'dsims5u@4shared.com', 'Soubré', 'Ivory Coast', 'Malay');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (212, 'Jacqueline', 'Webb', 'jwebb5v@blogs.com', 'Tsengel', 'Mongolia', 'Thai');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (213, 'Scott', 'Howell', 'showell5w@newsvine.com', 'Tubo', 'Philippines', 'Filipino');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (214, 'Charles', 'Webb', 'cwebb5x@epa.gov', 'Novovorontsovka', 'Ukraine', 'English');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (215, 'John', 'Stewart', 'jstewart5y@com.com', 'El Mirador', 'Mexico', 'Quechua');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (216, 'Angela', 'Marshall', 'amarshall5z@webnode.com', 'Araçoiaba da Serra', 'Brazil', 'Haitian Creole');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (217, 'Linda', 'Mcdonald', 'lmcdonald60@economist.com', 'Jiangzao', 'China', 'Catalan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (218, 'George', 'Walker', 'gwalker61@ftc.gov', 'Zapolyarnyy', 'Russia', 'Kyrgyz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (219, 'Michael', 'Nichols', 'mnichols62@quantcast.com', 'Nanqiao', 'China', 'Dhivehi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (220, 'Amy', 'Gonzales', 'agonzales63@youtube.com', 'Rancakuya', 'Indonesia', 'Hebrew');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (221, 'Karen', 'Cox', 'kcox64@dailymail.co.uk', 'Giồng Trôm', 'Vietnam', 'Papiamento');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (222, 'Doris', 'Wagner', 'dwagner65@forbes.com', 'Umm al Qaywayn', 'United Arab Emirates', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (223, 'Margaret', 'Matthews', 'mmatthews66@telegraph.co.uk', 'Vale Mourão', 'Portugal', 'Assamese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (224, 'Helen', 'Ford', 'hford67@youtu.be', 'Uba', 'Nigeria', 'Chinese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (225, 'Evelyn', 'Carter', 'ecarter68@auda.org.au', 'Nyagan', 'Russia', 'French');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (226, 'Angela', 'Russell', 'arussell69@wufoo.com', 'Horodnytsya', 'Ukraine', 'Swati');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (227, 'Chris', 'Peters', 'cpeters6a@1688.com', 'Kokkinóchoma', 'Greece', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (228, 'Sandra', 'Mitchell', 'smitchell6b@github.io', 'Grębów', 'Poland', 'Filipino');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (229, 'Earl', 'Arnold', 'earnold6c@imgur.com', 'Chang Klang', 'Thailand', 'Zulu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (230, 'Katherine', 'George', 'kgeorge6d@dropbox.com', 'Bolou', 'Indonesia', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (231, 'Ruby', 'Harvey', 'rharvey6e@google.com.hk', 'Lubbock', 'United States', 'Chinese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (232, 'Gloria', 'Fox', 'gfox6f@e-recht24.de', 'Pavlohrad', 'Ukraine', 'Persian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (233, 'Catherine', 'Hart', 'chart6g@vinaora.com', 'Mossel Bay', 'South Africa', 'Bulgarian');
