create table Customers (
	CustomerID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Email VARCHAR(50),
	City VARCHAR(50),
	LinkedInSkill VARCHAR(50)
);
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (1, 'Betty', 'Spencer', 'bspencer0@istockphoto.com', 'Lawa-an', 'TDC3000');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (635, 'Robin', 'Gibson', 'rgibsonhm@intel.com', 'Pathum Thani', 'HUD');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (636, 'Stephanie', 'Richards', 'srichardshn@springer.com', 'Kuala Terengganu', 'Power Systems');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (637, 'Melissa', 'Flores', 'mfloresho@360.cn', 'Hor', 'Payroll');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (638, 'Stephanie', 'Peterson', 'spetersonhp@examiner.com', 'Khulm', 'ODM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (639, 'Paula', 'Ross', 'prosshq@bbb.org', 'Ferraria', 'Pneumatic Tools');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (640, 'Debra', 'Wagner', 'dwagnerhr@businessweek.com', 'Tangwāni', 'Succession Planning');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (641, 'Mary', 'Carroll', 'mcarrollhs@chronoengine.com', 'Yangji', 'OAB');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (642, 'Christina', 'Sanders', 'csandersht@desdev.cn', 'Chinchaypujio', 'Short Stories');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (643, 'Doris', 'Wood', 'dwoodhu@marriott.com', 'Drásov', 'Cardiology');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (644, 'Jane', 'Sanders', 'jsandershv@ucsd.edu', '5 de Mayo', 'CCP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (645, 'Heather', 'Boyd', 'hboydhw@wix.com', 'Thị Trấn Việt Quang', 'Titration');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (646, 'Janice', 'Price', 'jpricehx@arizona.edu', 'Dangshun', 'Unit Testing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (647, 'Angela', 'Welch', 'awelchhy@walmart.com', 'Ponte', 'RPAS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (648, 'Cheryl', 'Morris', 'cmorrishz@google.fr', 'Vakhsh', 'System Architecture');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (649, 'Julie', 'Carroll', 'jcarrolli0@gizmodo.com', 'Stradbally', 'GNU Octave');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (650, 'Beverly', 'Chavez', 'bchavezi1@tuttocitta.it', 'Mérignac', 'BPWin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (651, 'Diane', 'Sullivan', 'dsullivani2@washingtonpost.com', 'Huarancante', 'Sun One LDAP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (652, 'Kathy', 'Sims', 'ksimsi3@elpais.com', 'Dalaba', 'UltraTax');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (653, 'Linda', 'Medina', 'lmedinai4@wikimedia.org', 'La Hacienda', 'Dublin Core');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (654, 'Sara', 'Andrews', 'sandrewsi5@hc360.com', 'West Palm Beach', 'IPO');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (655, 'Joan', 'Dunn', 'jdunni6@amazon.de', 'Babakan', 'Image Editing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (656, 'Michelle', 'Ross', 'mrossi7@zimbio.com', 'Hegeng', 'Switchboard');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (657, 'Nicole', 'Bennett', 'nbennetti8@google.pl', 'Cigebrok', 'HDS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (658, 'Tina', 'Carroll', 'tcarrolli9@marketwatch.com', 'Baru', 'Landlords');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (659, 'Susan', 'Wagner', 'swagneria@networksolutions.com', 'Shardara', 'DHTML');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (660, 'Heather', 'Ross', 'hrossib@shop-pro.jp', 'Corral de Bustos', 'Khalix');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (661, 'Sandra', 'Palmer', 'spalmeric@simplemachines.org', 'Dallas', 'IAR Embedded Workbench');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (662, 'Phyllis', 'Martin', 'pmartinid@china.com.cn', 'Pingshan', 'CFD');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (663, 'Denise', 'Rivera', 'driveraie@amazon.de', 'Catania', 'Multimedia');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (664, 'Patricia', 'Rodriguez', 'prodriguezif@webeden.co.uk', 'Dibba Al-Fujairah', 'Oil Industry');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (665, 'Heather', 'Miller', 'hmillerig@bbc.co.uk', 'Gif-sur-Yvette', 'UltraTax CS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (666, 'Amy', 'Porter', 'aporterih@etsy.com', 'Aduo', 'Post Production');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (667, 'Paula', 'Romero', 'promeroii@spotify.com', 'Maxu', 'GFP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (668, 'Debra', 'Martin', 'dmartinij@mtv.com', 'San Miguel', 'Apollo GDS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (669, 'Kathryn', 'Collins', 'kcollinsik@woothemes.com', 'Mekarsari', 'Xcart');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (670, 'Christina', 'Perez', 'cperezil@scribd.com', 'Antas', 'Wealth Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (671, 'Kimberly', 'Lewis', 'klewisim@earthlink.net', 'Agbor', 'Product Development');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (672, 'Joyce', 'Dixon', 'jdixonin@wikipedia.org', 'Kastrat', 'Behavior Based Safety');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (673, 'Denise', 'Owens', 'dowensio@springer.com', 'Ntobo', 'Avid Xpress');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (674, 'Wanda', 'Lane', 'wlaneip@elegantthemes.com', 'Saint-Quentin-en-Yvelines', 'Hazardous Materials');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (675, 'Sara', 'Murphy', 'smurphyiq@ebay.co.uk', 'Kozelets’', 'Axioma');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (676, 'Maria', 'Ferguson', 'mfergusonir@loc.gov', 'Tržič', 'Xbox');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (677, 'Christina', 'Dunn', 'cdunnis@geocities.jp', 'Arāk', 'ITIL');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (678, 'Kelly', 'Thomas', 'kthomasit@free.fr', 'Sousa', 'VRTX');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (679, 'Janet', 'Wagner', 'jwagneriu@weibo.com', 'São Bento do Sul', 'Zynx');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (680, 'Sarah', 'Cox', 'scoxiv@umn.edu', 'Ouyang', 'Time Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (681, 'Annie', 'Perez', 'apereziw@blogs.com', 'Lahoysk', 'Xactly Incent');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (682, 'Julia', 'Hawkins', 'jhawkinsix@gizmodo.com', 'Ketanggungan', 'Assessment Center');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (683, 'Lillian', 'White', 'lwhiteiy@geocities.com', 'Illéla', 'PVElite');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (684, 'Marilyn', 'Richards', 'mrichardsiz@creativecommons.org', 'Malé Svatoňovice', 'Process Engineering');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (685, 'Rebecca', 'Dixon', 'rdixonj0@umn.edu', 'Matsubara', 'Home Health Agencies');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (686, 'Laura', 'Howard', 'lhowardj1@mediafire.com', 'Vangaži', 'Disaster Recovery');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (687, 'Doris', 'Medina', 'dmedinaj2@virginia.edu', 'Purísima', 'OOP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (688, 'Rose', 'Fernandez', 'rfernandezj3@chron.com', 'Hwangju-ŭp', 'Jigsaw');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (689, 'Linda', 'Medina', 'lmedinaj4@sfgate.com', 'Hongcheng', 'Ultipro');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (690, 'Jane', 'Austin', 'jaustinj5@thetimes.co.uk', 'La Aurora', 'MKS Integrity');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (691, 'Lillian', 'White', 'lwhitej6@vinaora.com', 'San Nicolás de los Arroyos', 'Land Use Planning');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (692, 'Alice', 'Anderson', 'aandersonj7@github.com', 'Changpu', 'Kinetics');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (693, 'Shirley', 'Ellis', 'sellisj8@amazonaws.com', 'Kambingan', 'VSAT');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (694, 'Jean', 'Knight', 'jknightj9@techcrunch.com', 'Guiping', 'Emergency Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (695, 'Shirley', 'Holmes', 'sholmesja@columbia.edu', 'Point Pedro', 'DDoS Mitigation');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (696, 'Marilyn', 'Hawkins', 'mhawkinsjb@cbslocal.com', 'Tegalbuleud', 'GIMP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (697, 'Andrea', 'Howell', 'ahowelljc@skype.com', 'Talpe', 'DDI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (698, 'Frances', 'Howell', 'fhowelljd@wix.com', 'Heshang', 'Medical Terminology');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (699, 'Deborah', 'Cook', 'dcookje@php.net', 'Taizi', 'MHP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (700, 'Frances', 'Rogers', 'frogersjf@yellowbook.com', 'Girsereng', 'Oil Analysis');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (701, 'Kimberly', 'Foster', 'kfosterjg@prnewswire.com', 'Terre Haute', 'Product Knowledge');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (702, 'Katherine', 'Stephens', 'kstephensjh@github.io', 'Jiangzao', 'JPOS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (703, 'Lillian', 'Nichols', 'lnicholsji@seesaa.net', 'Shiqian', 'People Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (704, 'Diana', 'Stone', 'dstonejj@google.es', 'Calidñgan', 'Java Applets');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (705, 'Irene', 'Moore', 'imoorejk@free.fr', 'Baishi', 'QCAT');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (706, 'Amanda', 'Wright', 'awrightjl@last.fm', 'Mossoró', 'CTF');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (707, 'Joyce', 'Wells', 'jwellsjm@youtube.com', 'Burirao', 'Grocery');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (708, 'Theresa', 'Garrett', 'tgarrettjn@devhub.com', 'Kuštilj', 'SAP MM Module');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (709, 'Mary', 'Graham', 'mgrahamjo@homestead.com', 'Orléans', 'ILT');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (710, 'Ashley', 'Gutierrez', 'agutierrezjp@hao123.com', 'Vila Nova', 'Rent to Own');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (711, 'Rebecca', 'Hernandez', 'rhernandezjq@nytimes.com', 'Chenqiao', 'Avid DS Nitris');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (712, 'Maria', 'Nelson', 'mnelsonjr@mlb.com', 'Huangmei', 'Abstract Paintings');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (713, 'Lori', 'Andrews', 'landrewsjs@phoca.cz', 'Krasnolesnyy', 'CDM Co-ordinator');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (714, 'Nicole', 'Cook', 'ncookjt@soundcloud.com', 'Cruz de Pau', 'PWS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (715, 'Robin', 'Olson', 'rolsonju@ask.com', 'San Isidro', 'EWSD');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (716, 'Sharon', 'Henderson', 'shendersonjv@myspace.com', 'Chatturat', 'Operational Oversight');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (717, 'Linda', 'Austin', 'laustinjw@nhs.uk', 'Kandahār', 'Supplier Quality');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (718, 'Kelly', 'Flores', 'kfloresjx@nps.gov', 'Hongcheng', 'SWAT');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (719, 'Nancy', 'Moore', 'nmoorejy@ucla.edu', 'Åhus', 'VMware Fusion');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (720, 'Beverly', 'Ray', 'brayjz@e-recht24.de', 'Pomahan', 'CSAT');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (721, 'Betty', 'Holmes', 'bholmesk0@pen.io', 'Taywanak Ilaya', 'Canon XL2');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (722, 'Doris', 'Weaver', 'dweaverk1@quantcast.com', 'Bunisari', 'WTP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (723, 'Kathy', 'Young', 'kyoungk2@wikia.com', 'Bor Tungge', 'VMI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (724, 'Janice', 'Oliver', 'joliverk3@gmpg.org', 'Yumani', 'Sports Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (725, 'Linda', 'Carr', 'lcarrk4@google.nl', 'Belén de Umbría', 'Continuous Improvement');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (726, 'Janet', 'Rogers', 'jrogersk5@baidu.com', 'Tarutung', 'Visual Identity Design');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (727, 'Betty', 'Hart', 'bhartk6@npr.org', 'Heret', 'VPN');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (728, 'Christine', 'Frazier', 'cfrazierk7@state.gov', 'Marataizes', 'Keil');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (729, 'Cheryl', 'Olson', 'colsonk8@cbslocal.com', 'Benito Juarez', 'Turf');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (730, 'Ann', 'Richards', 'arichardsk9@comsenz.com', 'Reforma', 'Telephone Skills');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (731, 'Christina', 'Morris', 'cmorriska@rambler.ru', 'Osby', 'Xero');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (732, 'Karen', 'Flores', 'kfloreskb@paypal.com', 'Ditang', 'New Hire Training');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (733, 'Evelyn', 'Sullivan', 'esullivankc@seesaa.net', 'Wuyang', 'GGY Axis');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (734, 'Deborah', 'Gibson', 'dgibsonkd@discovery.com', 'San Isidro', 'TyMetrix');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (735, 'Diane', 'Carter', 'dcarterke@livejournal.com', 'Guadalupe', 'SAP BPM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (736, 'Heather', 'Perkins', 'hperkinskf@eepurl.com', 'Xinshi', 'Pallet Jack');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (737, 'Rachel', 'Ross', 'rrosskg@sphinn.com', 'Thoeng', 'Omnis');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (738, 'Kimberly', 'Thompson', 'kthompsonkh@weebly.com', 'Gensi', 'Copywriting');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (739, 'Linda', 'Bryant', 'lbryantki@over-blog.com', 'Lopatyn', 'TCLEOSE Instruction');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (740, 'Ruth', 'Fowler', 'rfowlerkj@house.gov', 'Donghuang', 'EEO Investigations');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (741, 'Ruth', 'Sullivan', 'rsullivankk@forbes.com', 'Bŭstonqal’a', 'Outpatient Orthopedics');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (742, 'Mildred', 'Thompson', 'mthompsonkl@rediff.com', 'Ratchasan', 'DNA methylation');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (743, 'Anne', 'Watkins', 'awatkinskm@xinhuanet.com', 'Derbent', 'Corporate Identity');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (744, 'Katherine', 'Spencer', 'kspencerkn@marketwatch.com', 'Rimbo', 'Outplacement');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (745, 'Deborah', 'Carpenter', 'dcarpenterko@blogs.com', 'Dongba', 'Tunneling');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (746, 'Sharon', 'Sanchez', 'ssanchezkp@bandcamp.com', 'Izumi', 'Broadband');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (747, 'Martha', 'Ray', 'mraykq@so-net.ne.jp', 'Maoping', 'Air Compressors');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (748, 'Carolyn', 'Pierce', 'cpiercekr@tinypic.com', 'Chongxing', 'RTK');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (749, 'Lillian', 'Fernandez', 'lfernandezks@github.com', 'Xiaruyue', 'Subversion');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (750, 'Ruby', 'Howell', 'rhowellkt@paypal.com', 'Watrous', '401k Rollovers');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (751, 'Julie', 'Hunter', 'jhunterku@bandcamp.com', 'Boden', 'Mineral Exploration');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (752, 'Jacqueline', 'Rice', 'jricekv@hhs.gov', 'Barreirinhas', 'Requirements Gathering');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (753, 'Janice', 'Chapman', 'jchapmankw@ibm.com', 'Paso de Indios', 'ZFS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (754, 'Kathryn', 'Henderson', 'khendersonkx@hatena.ne.jp', 'Balaogan', 'Novell');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (755, 'Linda', 'Ford', 'lfordky@quantcast.com', 'Tofol', 'Site Planning');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (756, 'Pamela', 'Wallace', 'pwallacekz@bbb.org', 'Dongdong', 'IDoc');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (757, 'Kathleen', 'Dean', 'kdeanl0@acquirethisname.com', 'Nahrīn', 'TFF');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (758, 'Cynthia', 'Flores', 'cfloresl1@sfgate.com', 'Paidha', 'Citrix XenApp');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (759, 'Phyllis', 'Rice', 'pricel2@hc360.com', 'Poykovskiy', 'Overtime');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (760, 'Robin', 'Howard', 'rhowardl3@pinterest.com', 'Gällivare', 'International Business');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (761, 'Diana', 'Weaver', 'dweaverl4@msn.com', 'Stockholm', 'Media TV');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (762, 'Heather', 'King', 'hkingl5@surveymonkey.com', 'Sinop', 'MBD');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (763, 'Norma', 'Freeman', 'nfreemanl6@pinterest.com', 'Qiaotou', 'BPA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (764, 'Sharon', 'Kelley', 'skelleyl7@ameblo.jp', 'Bulbul', 'Estate Administration');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (765, 'Wanda', 'Jenkins', 'wjenkinsl8@zimbio.com', 'Jammā‘īn', 'Mac &amp; PC platforms');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (766, 'Norma', 'Morris', 'nmorrisl9@usgs.gov', 'Luoxi', 'Luxury Goods');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (767, 'Beverly', 'Rodriguez', 'brodriguezla@ed.gov', 'Shimen', 'PVTsim');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (768, 'Joan', 'Gardner', 'jgardnerlb@earthlink.net', 'Chengdong', 'Kaizen Leadership');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (769, 'Julia', 'Snyder', 'jsnyderlc@ezinearticles.com', 'Anju', 'Lubrication');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (770, 'Gloria', 'Pierce', 'gpierceld@symantec.com', 'Xiongguan', 'Real Estate License');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (771, 'Diane', 'Holmes', 'dholmesle@answers.com', 'Pazarić', 'Irrigation');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (772, 'Janet', 'Rivera', 'jriveralf@photobucket.com', 'Shanjie', 'Foreign Languages');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (773, 'Susan', 'Olson', 'solsonlg@phpbb.com', 'Shadrinsk', 'ADP HRB');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (774, 'Cynthia', 'Sanders', 'csanderslh@economist.com', 'Creighton', 'PDS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (775, 'Donna', 'Perry', 'dperryli@ted.com', 'General Ramírez', 'Mobile Technology');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (776, 'Carolyn', 'Chapman', 'cchapmanlj@sakura.ne.jp', 'Ujazd', 'DTDs');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (777, 'Carol', 'Frazier', 'cfrazierlk@hud.gov', 'Xiapu', 'MPLS-TP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (778, 'Ann', 'Lewis', 'alewisll@yahoo.com', 'Gorzkowice', 'Journal Entries');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (779, 'Marie', 'Banks', 'mbankslm@arstechnica.com', 'Stod', 'Warehousing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (780, 'Barbara', 'Bishop', 'bbishopln@github.com', 'Mojocoya', 'NFPA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (781, 'Debra', 'Willis', 'dwillislo@goodreads.com', 'Mörrum', 'Financial Reporting');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (782, 'Louise', 'Jackson', 'ljacksonlp@sfgate.com', 'Zipaquirá', 'Contractual Agreements');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (783, 'Diana', 'Reid', 'dreidlq@cocolog-nifty.com', 'Megalópoli', 'ADP Payroll');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (784, 'Nancy', 'Lawson', 'nlawsonlr@istockphoto.com', 'Villa del Rosario', 'CDL');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (785, 'Heather', 'Burns', 'hburnsls@123-reg.co.uk', 'Taoyao', 'Smart Grid');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (786, 'Joan', 'Turner', 'jturnerlt@altervista.org', 'Марино', 'Internet TV');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (787, 'Margaret', 'Ross', 'mrosslu@desdev.cn', 'San Carlos de Bolívar', 'SFIA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (788, 'Bonnie', 'Harrison', 'bharrisonlv@sogou.com', 'Saint-Jean-de-Braye', 'IACUC');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (789, 'Pamela', 'Moore', 'pmoorelw@clickbank.net', 'Mrozy', 'RF Circuits');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (790, 'Heather', 'Carr', 'hcarrlx@cbc.ca', 'Shaba', 'QS1');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (791, 'Frances', 'Cox', 'fcoxly@godaddy.com', 'MacArthur', 'GSI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (792, 'Phyllis', 'Howard', 'phowardlz@so-net.ne.jp', 'Jialou', 'Snorkeling');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (793, 'Cheryl', 'White', 'cwhitem0@dailymotion.com', 'Ban Ratsada', 'BS25999');
